Row_ID,Date_ID,Customer_ID,Product_ID,ship_ID,Category_ID,City_ID,Sales,Quantity,Discount,Profit
2586,502,CS-12250,OFF-EN-10001137,2,2,320,6.608,2,0.2,2.1476
2587,160,RA-19285,OFF-ST-10001476,2,2,21,248.57,7,0.0,67.1139
2589,465,BF-11005,OFF-ST-10001505,2,2,2,5.98,1,0.0,1.0166
2591,162,SE-20110,FUR-FU-10004671,2,1,321,14.136,2,0.6,-7.7748
2593,221,RS-19765,TEC-PH-10002807,1,3,322,79.1,2,0.0,39.55
2595,726,BM-11650,OFF-EN-10003296,2,2,39,180.96,2,0.0,81.432
2600,756,SK-19990,OFF-AP-10000026,2,2,21,121.94,2,0.0,35.3626
2602,30,EN-13780,OFF-PA-10000349,4,2,21,14.94,3,0.0,7.0218
2606,757,KN-16450,OFF-BI-10000591,2,2,109,1.167,1,0.7,-0.8558
2607,758,MG-17890,OFF-AR-10003727,2,2,71,16.99,1,0.0,4.9271
2608,641,MC-17590,TEC-AC-10001635,2,3,82,24.672,3,0.2,0.0
2614,236,BO-11350,FUR-CH-10002304,2,1,2,41.568,2,0.2,2.598
2615,759,AG-10300,FUR-CH-10004886,2,1,2,230.28,3,0.2,23.028
2617,719,MS-17365,OFF-LA-10003663,2,2,9,5.78,2,0.0,2.7166
2619,66,JM-15655,OFF-AR-10000369,2,2,52,4.17,3,0.0,1.0842
2623,640,MC-17635,OFF-PA-10001972,1,2,286,25.92,4,0.0,12.4416
2624,760,TA-21385,TEC-CO-10004722,3,3,21,11199.968,4,0.2,3919.9888
2628,38,SB-20290,TEC-AC-10002399,3,3,25,60.864,4,0.2,9.1296
2631,229,AB-10150,OFF-PA-10000477,2,2,252,14.94,3,0.0,7.0218
2632,356,JF-15295,FUR-FU-10000076,2,1,5,39.96,2,0.0,17.1828
2635,761,BF-10975,FUR-FU-10003829,1,1,116,4.928,2,0.2,0.7392
2637,762,TT-21265,OFF-ST-10000046,2,2,2,323.1,2,0.0,61.389
2638,492,SB-20170,OFF-PA-10000697,2,2,21,19.04,4,0.0,9.3296
2642,763,LM-17065,TEC-AC-10000927,2,3,323,29.99,1,0.0,2.999
2643,723,KA-16525,OFF-PA-10001289,3,2,35,186.048,6,0.2,67.4424
2644,764,BF-11170,TEC-PH-10003092,1,3,254,36.792,1,0.2,4.1391
2646,557,TB-21400,FUR-FU-10004270,1,1,252,57.69,3,0.0,23.6529
2651,182,SH-19975,FUR-BO-10004467,2,1,87,424.9575,5,0.15,19.998
2652,697,AS-10225,OFF-BI-10000829,1,2,213,10.776,3,0.2,3.5022
2659,765,PK-19075,OFF-EN-10004030,2,2,9,10.86,3,0.0,5.1042
2660,100,HR-14830,FUR-CH-10004287,2,1,24,883.84,4,0.2,99.432
2661,354,DG-13300,TEC-PH-10002834,2,3,21,1979.89,11,0.0,494.9725
2663,349,CL-12700,OFF-BI-10003460,3,2,25,8.76,2,0.0,4.2048
2664,766,HF-14995,OFF-LA-10001569,3,2,27,3.984,1,0.2,1.2948
2667,393,HG-15025,TEC-AC-10003832,4,3,113,79.512,3,0.2,20.8719
2669,767,NL-18310,FUR-CH-10002774,2,1,2,40.784,1,0.2,4.5882
2671,340,RR-19525,OFF-PA-10001144,1,2,91,166.44,3,0.0,79.8912
2675,734,TC-21295,OFF-PA-10000357,4,2,71,166.44,3,0.0,79.8912
2676,344,DB-13615,OFF-AR-10000422,2,2,154,8.76,5,0.2,0.7665
2678,261,SV-20785,OFF-BI-10001116,4,2,207,11.088,7,0.7,-8.1312
2680,276,MH-18115,OFF-BI-10000546,2,2,26,14.4,5,0.0,7.056
2685,222,CT-11995,OFF-BI-10000632,2,2,2,312.552,9,0.2,101.5794
2686,47,KB-16315,OFF-EN-10003055,2,2,223,95.952,3,0.2,29.985
2688,578,RA-19285,OFF-BI-10002003,3,2,98,3.98,5,0.8,-6.567
2689,768,YC-21895,OFF-PA-10003016,3,2,2,15.7,5,0.0,7.065
2690,479,RA-19915,OFF-AR-10004582,3,2,23,5.248,4,0.2,1.64
2691,769,CM-12160,OFF-BI-10004364,2,2,11,5.346,3,0.7,-4.455
2692,770,CS-12130,OFF-PA-10002246,2,2,324,15.48,3,0.2,5.6115
2694,115,AJ-10795,FUR-FU-10001475,2,1,5,109.9,5,0.0,37.366
2695,771,DL-12865,FUR-FU-10004270,2,1,147,15.384,1,0.2,4.0383
2696,569,BE-11410,OFF-PA-10003465,3,2,153,30.352,2,0.2,10.6232
2697,772,SM-20320,TEC-MA-10003626,2,3,109,821.3,4,0.5,-16.426
2704,773,RP-19390,OFF-PA-10002319,2,2,249,116.28,3,0.0,56.9772
2705,497,JD-16015,TEC-AC-10002323,1,3,21,132.6,6,0.0,17.238
2706,114,AB-10255,OFF-SU-10001165,2,2,52,16.68,2,0.0,4.3368
2709,564,CC-12145,FUR-FU-10001876,2,1,2,227.36,7,0.0,81.8496
2711,555,GH-14425,OFF-BI-10001098,2,2,109,12.828,2,0.7,-8.9796
2712,449,CP-12085,FUR-FU-10003577,3,1,81,45.888,4,0.2,9.1776
2713,570,GM-14440,OFF-AR-10002656,1,2,22,60.12,9,0.0,22.2444
2714,573,LC-16885,TEC-PH-10004531,2,3,41,302.376,3,0.2,37.797
2715,494,BT-11305,OFF-AR-10003251,2,2,5,13.9,5,0.0,5.56
2716,774,CP-12085,TEC-PH-10000673,2,3,21,129.98,2,0.0,62.3904
2717,775,SC-20680,TEC-AC-10000158,2,3,39,71.98,2,0.0,15.1158
2718,557,DK-13375,TEC-PH-10002075,2,3,21,377.97,3,0.0,109.6113
2719,202,SE-20110,OFF-ST-10004340,2,2,117,124.36,2,0.0,33.5772
2720,776,LF-17185,FUR-FU-10002759,1,1,13,23.976,3,0.6,-14.3856
2721,130,ON-18715,OFF-FA-10000585,1,2,144,8.376,3,0.2,2.7222
2723,167,TB-21400,OFF-ST-10001558,1,2,167,81.2,5,0.0,12.18
2724,777,DF-13135,OFF-LA-10004689,2,2,133,14.45,5,0.0,6.7915
2726,659,EP-13915,TEC-PH-10003811,2,3,11,359.97,5,0.4,-71.994
2728,66,SK-19990,OFF-BI-10000848,3,2,168,1.641,1,0.7,-1.3128
2730,778,FH-14350,OFF-AR-10001547,2,2,5,6.63,3,0.0,1.7901
2733,779,EH-13945,TEC-PH-10002923,2,3,136,73.98,2,0.0,19.9746
2735,780,JE-15715,OFF-PA-10000249,1,2,325,49.12,4,0.0,23.0864
2736,50,KL-16645,TEC-PH-10003691,2,3,47,377.97,3,0.0,94.4925
2740,513,EB-13750,OFF-SU-10000157,3,2,326,477.24,4,0.0,9.5448
2742,781,BD-11725,OFF-EN-10003134,1,2,47,46.72,5,0.2,17.52
2743,130,MS-17530,FUR-FU-10004671,2,1,71,35.34,2,0.0,13.4292
2744,782,SC-20770,FUR-FU-10002253,1,1,9,257.64,6,0.0,100.4796
2746,783,FM-14380,TEC-AC-10004571,1,3,109,79.992,1,0.2,21.9978
2747,552,KT-16480,FUR-TA-10002228,2,1,48,700.056,3,0.3,-130.0104
2748,6,AP-10720,TEC-AC-10004127,2,3,327,27.168,4,0.2,-1.3584
2749,784,RH-19555,OFF-BI-10001553,2,2,316,8.226,3,0.7,-6.0324
2750,785,CS-11950,FUR-CH-10002758,2,1,5,585.552,3,0.2,73.194
2751,233,TM-21010,OFF-ST-10000532,1,2,328,423.28,11,0.0,110.0528
2752,542,HF-14995,FUR-CH-10000988,2,1,2,225.296,2,0.2,22.5296
2753,786,GA-14515,OFF-AR-10003251,2,2,9,5.56,2,0.0,2.224
2758,725,ES-14020,TEC-AC-10002402,1,3,21,239.97,3,0.0,71.991
2759,21,JP-16135,FUR-FU-10004270,2,1,39,76.92,4,0.0,31.5372
2761,542,Dp-13240,OFF-PA-10002893,3,2,209,48.4,5,0.0,23.232
2762,386,NK-18490,TEC-AC-10003709,3,3,9,0.99,1,0.0,0.4356
2764,738,PL-18925,OFF-BI-10003166,2,2,11,10.332,3,0.7,-7.5768
2767,787,RW-19690,OFF-AP-10000159,3,2,11,34.384,1,0.2,3.8682
2769,788,MO-17950,OFF-AP-10001242,2,2,62,32.192,2,0.8,-80.48
2772,323,JJ-15445,OFF-ST-10000918,2,2,329,54.5,5,0.0,14.17
2773,389,BT-11680,FUR-FU-10001940,3,1,3,19.104,3,0.2,5.7312
2774,441,RD-19585,OFF-BI-10002852,2,2,67,49.44,3,0.0,24.2256
2775,343,ML-17755,OFF-PA-10004451,2,2,25,10.368,2,0.2,3.6288
2776,147,JE-15745,OFF-ST-10004804,2,2,71,154.44,3,0.0,1.5444
2777,379,ER-13855,OFF-AP-10003971,2,2,78,60.984,7,0.2,4.5738
2778,789,JM-15535,FUR-BO-10003159,1,1,330,195.466,2,0.15,-13.7976
2779,504,SS-20140,FUR-FU-10001935,2,1,331,23.68,8,0.2,6.216
2781,636,TC-21295,OFF-LA-10004544,3,2,21,59.2,4,0.0,29.6
2782,225,HG-15025,OFF-AR-10001026,2,2,70,22.0,10,0.0,9.68
2783,583,LD-17005,TEC-PH-10001336,2,3,67,257.98,2,0.0,74.8142
2784,732,AS-10285,TEC-PH-10003187,2,3,11,23.988,2,0.4,-15.992
2785,790,MP-17965,TEC-PH-10004897,2,3,22,23.976,4,0.4,-15.5844
2786,481,CD-12790,FUR-CH-10004997,3,1,2,601.536,4,0.2,0.0
2788,266,MD-17860,FUR-FU-10001588,2,1,332,58.36,5,0.6,-24.803
2791,158,BM-11650,OFF-AP-10000358,3,2,156,25.96,2,0.0,7.5284
2794,791,KN-16450,TEC-PH-10001557,2,3,333,1075.088,14,0.2,94.0702
2798,179,IG-15085,OFF-AR-10002257,2,2,291,13.36,4,0.0,4.1416
2801,792,JS-15595,TEC-PH-10000984,3,3,101,783.96,5,0.2,78.396
2802,549,GA-14725,OFF-AR-10001683,3,2,128,7.88,1,0.2,1.773
2803,132,DL-13330,FUR-FU-10000629,2,1,325,41.37,3,0.0,17.3754
2804,793,CS-12505,OFF-PA-10003893,2,2,9,12.84,3,0.0,5.778
2806,67,CC-12145,FUR-CH-10000553,2,1,237,47.516,2,0.3,-2.0364
2807,395,MH-18025,OFF-FA-10004395,1,2,5,9.42,2,0.0,0.471
2811,547,MP-18175,OFF-PA-10000157,1,2,159,179.82,9,0.0,84.5154
2816,135,DR-12940,OFF-BI-10001510,2,2,48,114.6,5,0.0,51.57
2820,465,DM-13015,OFF-BI-10003784,3,2,185,6.72,5,0.2,2.352
2822,413,BD-11620,TEC-PH-10002563,2,3,126,302.376,3,0.2,22.6782
2823,65,DC-12850,OFF-AR-10000122,3,2,82,8.928,2,0.2,0.558
2825,794,MT-18070,OFF-PA-10003270,2,2,13,33.792,8,0.2,10.56
2829,131,MJ-17740,OFF-PA-10002421,3,2,153,108.336,6,0.2,37.9176
2832,301,ND-18370,OFF-ST-10001128,2,2,33,443.92,5,0.2,-94.333
2834,795,CA-11965,OFF-AR-10001547,1,2,326,15.47,7,0.0,4.1769
2836,343,GA-14725,OFF-AP-10003971,2,2,2,10.89,1,0.0,2.8314
2839,632,TC-21295,TEC-MA-10002178,3,3,316,695.7,2,0.5,-27.828
2840,37,JB-15400,OFF-ST-10001526,1,2,21,120.33,1,0.0,31.2858
2841,619,CK-12325,FUR-CH-10003379,2,1,270,1139.92,4,0.0,284.98
2842,515,RL-19615,OFF-PA-10000100,1,2,116,229.544,7,0.2,83.2097
2843,721,AC-10660,OFF-ST-10001809,2,2,115,143.728,2,0.2,-32.3388
2844,796,BH-11710,TEC-AC-10000387,2,3,11,36.048,3,0.2,-0.9012
2845,797,BG-11695,FUR-CH-10004853,2,1,319,845.488,8,0.3,-12.0784
2846,701,XP-21865,OFF-AR-10001958,3,2,232,50.94,3,0.0,14.2632
2847,18,SN-20560,OFF-BI-10003527,2,2,23,762.594,3,0.8,-1143.891
2848,798,DM-13345,FUR-FU-10003832,2,1,186,56.28,6,0.0,15.7584
2850,85,AJ-10780,OFF-BI-10002976,2,2,145,7.434,6,0.7,-5.6994
2851,799,KC-16255,OFF-ST-10000736,3,2,11,64.784,1,0.2,-12.9568
2852,94,VF-21715,OFF-PA-10001745,2,2,39,28.16,4,0.0,13.2352
2853,690,SV-20935,FUR-FU-10000409,1,1,148,14.98,1,0.0,6.8908
2855,648,EM-13810,OFF-ST-10000344,4,2,48,40.29,3,0.0,10.4754
2856,800,RB-19360,OFF-LA-10003663,2,2,299,20.23,7,0.0,9.5081
2857,370,DJ-13510,FUR-CH-10001215,3,1,71,1603.136,4,0.2,100.196
2858,243,CC-12370,FUR-CH-10000988,1,1,116,225.296,2,0.2,22.5296
2859,240,SC-20380,TEC-AC-10003441,2,3,119,67.8,4,0.0,4.068
2863,801,RH-19495,OFF-PA-10000223,2,2,334,20.736,4,0.2,7.2576
2864,802,JK-15370,OFF-ST-10001325,4,2,9,31.44,3,0.0,8.4888
2868,338,AF-10885,OFF-SU-10001225,1,2,168,14.72,5,0.2,-3.312
2870,492,LC-16885,FUR-FU-10001546,2,1,85,17.088,2,0.2,1.068
2871,579,BF-11275,OFF-PA-10002581,2,2,94,74.352,3,0.2,23.235
2873,140,SC-20800,OFF-AR-10002399,2,2,2,4.26,1,0.0,1.7466
2874,673,SW-20275,OFF-ST-10001963,2,2,71,811.28,8,0.0,24.3384
2875,614,MC-17845,OFF-FA-10002988,3,2,21,6.03,3,0.0,2.9547
2876,803,TD-20995,FUR-CH-10004289,1,1,71,153.568,2,0.2,-5.7588
2878,804,Dp-13240,OFF-EN-10003040,2,2,59,52.34,2,0.0,24.5998
2881,251,SD-20485,OFF-BI-10000756,1,2,335,25.44,6,0.0,12.72
2883,805,TM-21010,OFF-BI-10004094,2,2,319,8.85,5,0.8,-13.7175
2884,583,BK-11260,FUR-FU-10001852,1,1,9,6.96,4,0.0,2.2272
2885,806,JF-15490,OFF-BI-10000014,2,2,9,17.456,2,0.2,5.8914
2886,807,EP-13915,FUR-CH-10003396,2,1,229,307.92,5,0.2,-34.641
2887,404,EP-13915,OFF-AR-10003811,3,2,2,6.63,3,0.0,1.7901
2890,808,KH-16630,OFF-PA-10000791,2,2,5,23.85,5,0.0,10.7325
2891,333,HG-14845,FUR-CH-10002304,1,1,336,51.96,2,0.0,12.99
2893,436,JC-16105,OFF-PA-10003739,2,2,31,11.56,2,0.0,5.6644
2897,809,KM-16720,OFF-AR-10001915,2,2,86,49.65,5,0.0,20.853
2898,810,EB-13975,TEC-CO-10000971,2,3,36,959.968,4,0.2,119.996
2899,33,PW-19240,FUR-CH-10004086,2,1,13,408.422,2,0.3,-5.8346
2900,811,PG-18895,TEC-CO-10000971,2,3,21,479.984,2,0.2,59.998
2902,220,DB-12910,OFF-PA-10003656,2,2,39,184.66,7,0.0,84.9436
2903,1,CR-12730,OFF-PA-10002160,2,2,23,23.12,5,0.2,8.381
2904,812,KH-16330,OFF-PA-10000575,2,2,337,37.464,7,0.2,12.1758
2906,467,CS-12400,OFF-ST-10002615,2,2,5,310.12,2,0.0,80.6312
2907,132,DL-12925,OFF-PA-10000327,2,2,17,8.56,2,0.0,3.852
2910,600,ME-17725,OFF-FA-10004968,2,2,5,11.22,3,0.0,0.2244
2911,599,VD-21670,OFF-AP-10000576,2,2,198,387.136,4,0.2,24.196
2912,737,CK-12205,OFF-EN-10003286,2,2,338,41.4,5,0.0,19.458
2915,88,DL-12925,TEC-PH-10002890,1,3,339,135.72,3,0.0,35.2872
2918,151,SE-20110,OFF-AR-10003338,3,2,62,5.952,1,0.2,0.372
2919,813,LS-17200,OFF-FA-10002763,4,2,11,15.8,5,0.2,2.37
2922,289,MM-17920,OFF-ST-10001511,4,2,9,129.3,2,0.0,6.465
2923,672,DB-13270,OFF-BI-10000301,1,2,90,3.882,3,0.8,-5.823
2924,307,RW-19630,OFF-FA-10003495,2,2,67,6.08,1,0.0,3.04
2925,814,JM-16195,OFF-AP-10001303,3,2,233,19.9,1,0.0,8.955
2927,815,BP-11155,FUR-FU-10000771,1,1,39,18.84,3,0.0,7.9128
2928,400,CT-11995,OFF-AR-10002255,2,2,340,8.64,3,0.0,2.5056
2929,15,TH-21550,OFF-BI-10004995,2,2,141,1633.188,4,0.7,-1306.5504
2930,551,ME-17320,FUR-FU-10002597,2,1,64,19.76,4,0.0,8.2992
2931,816,TT-21220,OFF-BI-10004970,4,2,9,6.608,2,0.2,2.2302
2934,409,GT-14710,TEC-PH-10002310,2,3,5,156.792,1,0.2,13.7193
2941,613,JD-16150,FUR-CH-10000422,2,1,159,90.99,1,0.0,14.5584
2944,123,MC-18100,OFF-ST-10000675,2,2,2,305.01,9,0.0,76.2525
2946,254,LH-17020,FUR-FU-10004020,3,1,9,38.29,7,0.0,16.4647
2947,817,MP-18175,FUR-FU-10004963,2,1,71,26.25,3,0.0,11.025
2950,105,EM-14140,TEC-AC-10001266,4,3,221,41.6,4,0.2,13.0
2956,298,GG-14650,TEC-PH-10000439,2,3,21,39.99,1,0.0,11.5971
2957,818,MA-17995,FUR-CH-10002647,2,1,233,191.646,3,0.1,31.941
2958,464,SH-20395,OFF-BI-10003910,2,2,25,2.313,1,0.7,-1.9275
2959,100,KT-16465,OFF-BI-10001097,2,2,2,19.936,4,0.2,7.2268
2961,466,PO-19180,OFF-PA-10003673,2,2,5,20.34,3,0.0,9.3564
2963,819,AY-10555,FUR-CH-10002774,1,1,148,81.568,2,0.2,9.1764
2967,422,Co-12640,FUR-FU-10001473,2,1,243,32.952,6,0.6,-19.7712
2969,44,JF-15565,OFF-AP-10002118,1,2,116,499.584,3,0.2,43.7136
2974,819,AR-10510,OFF-BI-10004656,2,2,252,10.8,5,0.0,5.184
2975,820,AG-10675,FUR-TA-10001095,2,1,236,244.006,2,0.3,-31.3722
2977,769,DV-13045,FUR-CH-10001797,4,1,11,188.552,7,0.3,-2.6936
2978,621,HL-15040,OFF-ST-10002214,1,2,31,22.58,2,0.0,5.8708
2979,286,ND-18370,FUR-CH-10000422,1,1,341,545.94,6,0.0,87.3504
2980,821,GB-14575,OFF-PA-10003848,2,2,11,20.736,4,0.2,7.2576
2982,136,CL-12565,FUR-CH-10001797,2,1,5,123.136,4,0.2,13.8528
2984,776,RC-19960,OFF-ST-10002205,1,2,25,53.424,3,0.2,4.6746
2986,822,JB-16045,FUR-FU-10000755,2,1,39,24.96,4,0.0,6.24
2989,823,MC-17635,TEC-AC-10004227,1,3,2,12.99,1,0.0,0.7794
2993,824,TT-21265,OFF-AP-10004532,2,2,21,61.44,3,0.0,16.5888
2994,825,MJ-17740,OFF-BI-10003091,2,2,67,895.92,4,0.0,421.0824
2995,369,AT-10735,OFF-BI-10004654,1,2,281,55.36,4,0.2,18.684
2996,686,PB-19150,OFF-ST-10000760,2,2,43,55.92,5,0.2,6.291
2997,261,NW-18400,OFF-EN-10001539,2,2,11,24.896,4,0.2,8.4024
3003,761,VP-21730,OFF-BI-10003655,2,2,342,19.0,5,0.0,8.93
3004,819,RD-19810,OFF-BI-10001628,2,2,31,33.376,4,0.2,10.43
3005,162,MG-17875,OFF-AP-10003779,3,2,21,207.48,1,0.0,62.244
3006,826,PA-19060,OFF-BI-10000666,2,2,343,91.68,3,0.0,45.84
3007,119,CR-12730,OFF-AP-10000828,3,2,21,904.9,5,0.0,253.372
3008,745,AA-10375,OFF-BI-10002706,2,2,278,34.272,3,0.2,11.1384
3009,5,JG-15160,FUR-FU-10004748,3,1,209,191.82,3,0.0,74.8098
3010,197,RR-19525,OFF-AP-10000026,2,2,168,243.88,5,0.2,27.4365
3011,827,SR-20425,OFF-BI-10000773,2,2,104,12.03,5,0.7,-9.223
3016,14,LS-16975,FUR-TA-10004154,2,1,21,344.22,2,0.4,-103.266
3017,828,MH-18115,OFF-ST-10002743,2,2,344,727.296,8,0.2,-172.7328
3020,627,SC-20095,OFF-FA-10002701,2,2,8,5.04,3,0.0,0.2016
3024,701,JB-16000,FUR-BO-10002202,2,1,181,327.7328,2,0.32,-14.4588
3025,627,AC-10450,OFF-BI-10001922,2,2,21,52.272,11,0.2,17.6418
3027,300,MO-17800,FUR-FU-10001488,2,1,11,254.352,3,0.2,0.0
3028,829,RB-19645,OFF-BI-10002799,4,2,345,8.288,2,0.2,2.6936
3029,94,AI-10855,FUR-CH-10003846,2,1,270,504.9,5,0.0,80.784
3030,830,DR-12880,TEC-PH-10003691,2,3,346,403.168,4,0.2,25.198
3031,481,DM-12955,FUR-BO-10000468,2,1,292,194.32,4,0.0,31.0912
3033,831,JH-16180,FUR-CH-10003833,2,1,346,195.136,4,0.2,-12.196
3034,118,AB-10060,OFF-PA-10004355,2,2,11,20.736,4,0.2,7.2576
3035,832,BD-11605,TEC-AC-10003038,2,3,54,53.7,6,0.0,10.203
3040,621,AS-10045,FUR-TA-10001520,2,1,46,171.288,3,0.2,-6.4233
3041,465,ZD-21925,FUR-FU-10004270,2,1,347,16.72,5,0.2,3.344
3042,220,KF-16285,OFF-PA-10003172,4,2,86,12.96,2,0.0,6.2208
3045,28,BP-11230,TEC-PH-10001530,1,3,22,1022.97,5,0.4,-255.7425
3046,44,CC-12430,OFF-AR-10001216,1,2,32,13.9,5,0.0,3.614
3048,587,DB-13615,OFF-BI-10003910,2,2,5,43.176,7,0.2,13.4925
3049,459,TC-21475,FUR-TA-10004534,3,1,39,411.8,2,0.0,70.006
3051,833,NZ-18565,FUR-FU-10003247,2,1,348,41.96,2,0.0,2.9372
3054,526,SW-20350,TEC-PH-10002555,1,3,67,517.9,2,0.0,134.654
3056,834,TS-21370,TEC-CO-10001046,2,3,23,2799.96,5,0.2,874.9875
3057,15,HH-15010,OFF-EN-10002973,1,2,9,8.96,2,0.0,4.3008
3061,77,DM-13345,TEC-AC-10002800,2,3,47,119.976,3,0.2,22.4955
3062,448,RE-19450,OFF-PA-10001307,2,2,62,26.88,8,0.2,9.744
3063,154,JD-16150,TEC-PH-10002350,3,3,47,83.97,3,0.0,23.5116
3065,677,BF-11215,OFF-ST-10000615,1,2,306,90.8,8,0.0,25.424
3070,329,ML-17755,OFF-AP-10003779,4,2,168,663.936,4,0.2,82.992
3071,664,YC-21895,OFF-ST-10002011,2,2,47,2934.33,7,0.0,792.2691
3074,835,LR-16915,OFF-ST-10003692,3,2,2,114.46,2,0.0,28.615
3075,292,BS-11755,FUR-BO-10004409,2,1,2,120.666,2,0.15,18.4548
3076,836,KM-16375,OFF-ST-10003306,2,2,62,342.864,3,0.2,38.5722
3079,371,BT-11530,OFF-AR-10003514,2,2,71,31.84,8,0.0,10.5072
3080,507,KB-16405,OFF-PA-10001800,3,2,340,12.96,2,0.0,6.2208
3082,837,DW-13480,OFF-BI-10003364,2,2,104,58.34,2,0.0,28.0032
3084,838,JC-15340,OFF-BI-10000343,2,2,21,3.928,1,0.2,1.3257
3085,839,TP-21415,OFF-BI-10004584,2,2,13,252.784,4,0.8,-417.0936
3089,185,DB-12910,FUR-FU-10001591,1,1,1,61.0,5,0.0,25.62
3091,840,BH-11710,OFF-BI-10001071,2,2,47,447.86,7,0.0,219.4514
3094,841,TD-20995,OFF-SU-10004231,4,2,349,31.68,4,0.2,2.772
3098,842,CV-12805,OFF-LA-10001158,2,2,6,33.12,4,0.2,11.592
3100,349,CS-12355,OFF-BI-10000829,2,2,21,10.776,3,0.2,3.5022
3102,66,JG-15310,OFF-SU-10003505,1,2,206,695.16,6,0.0,34.758
3104,16,JP-16135,OFF-BI-10001267,2,2,39,12.957,7,0.7,-9.5018
3105,721,EC-14050,OFF-PA-10002741,2,2,21,25.68,6,0.0,11.556
3106,197,KH-16630,OFF-LA-10004345,2,2,13,15.712,4,0.2,5.6956
3107,815,FG-14260,OFF-ST-10004340,2,2,35,298.464,6,0.2,26.1156
3108,19,AA-10480,OFF-PA-10001471,2,2,25,21.93,3,0.0,10.0878
3113,828,MS-17770,TEC-MA-10001972,2,3,5,837.6,3,0.2,62.82
3119,832,JE-15610,FUR-CH-10003312,3,1,122,1123.92,5,0.2,-182.637
3127,565,EB-14110,TEC-PH-10002200,2,3,11,258.528,2,0.4,-47.3968
3128,280,BP-11155,OFF-PA-10004438,2,2,21,49.12,4,0.0,23.0864
3129,757,CC-12100,FUR-FU-10004090,3,1,2,44.46,2,0.0,14.6718
3133,829,JP-15460,FUR-FU-10004586,3,1,148,13.28,2,0.0,6.3744
3135,105,LS-16975,OFF-BI-10000666,2,2,62,30.56,5,0.8,-45.84
3141,334,JL-15850,OFF-AP-10002311,3,2,21,206.43,3,0.0,90.8292
3142,432,CY-12745,OFF-BI-10003650,4,2,53,210.392,2,0.8,-336.6272
3143,145,RB-19360,TEC-AC-10003628,1,3,75,119.96,5,0.2,35.988
3145,64,AR-10825,FUR-CH-10002647,2,1,90,347.802,7,0.3,-24.843
3146,512,CS-11845,FUR-CH-10004495,1,1,5,963.136,4,0.2,108.3528
3148,479,AR-10825,OFF-AR-10001374,1,2,2,32.4,5,0.0,10.368
3149,843,RD-19810,OFF-PA-10003441,3,2,21,32.4,5,0.0,15.552
3150,414,KH-16510,OFF-LA-10002043,2,2,5,31.05,3,0.0,14.904
3151,83,NF-18385,TEC-AC-10002049,3,3,47,2025.36,6,0.2,607.608
3155,228,SM-20950,OFF-BI-10004600,2,2,350,735.98,2,0.0,331.191
3156,93,GH-14410,OFF-PA-10001289,1,2,221,93.024,3,0.2,33.7212
3157,252,EM-13810,FUR-TA-10001539,2,1,21,284.364,2,0.4,-75.8304
3159,253,DB-13210,OFF-ST-10001291,3,2,109,67.64,5,0.2,5.9185
3161,171,PT-19090,OFF-BI-10004040,1,2,13,5.18,5,0.8,-8.029
3162,158,HF-14995,OFF-EN-10001539,2,2,9,15.56,2,0.0,7.3132
3168,517,KW-16435,FUR-FU-10002671,3,1,191,67.0,5,0.0,32.16
3169,316,KC-16675,FUR-CH-10003833,2,1,316,390.272,8,0.2,-24.392
3171,202,PK-19075,OFF-BI-10002003,1,2,30,23.88,6,0.0,11.2236
3172,844,KT-16465,OFF-BI-10004465,2,2,23,3.168,2,0.8,-4.752
3175,343,EP-13915,OFF-AR-10004260,2,2,67,181.86,7,0.0,50.9208
3176,397,AP-10915,FUR-BO-10001811,2,1,300,180.588,2,0.7,-240.784
3178,18,SH-20395,OFF-PA-10004911,4,2,21,18.76,2,0.0,9.0048
3179,256,SM-20950,FUR-FU-10001487,2,1,21,20.94,3,0.0,6.0726
3182,45,BM-11650,OFF-BI-10004728,1,2,30,9.64,2,0.0,4.4344
3186,845,TC-20980,OFF-BI-10000632,3,2,13,26.046,3,0.8,-44.2782
3188,846,KB-16585,TEC-PH-10004700,2,3,91,69.93,7,0.0,32.1678
3189,179,JE-16165,OFF-LA-10003714,1,2,351,3.75,1,0.0,1.8
3191,17,DR-12940,OFF-ST-10002957,2,2,23,12.672,3,0.2,-3.168
3192,280,RW-19630,TEC-PH-10002115,2,3,21,65.99,1,0.0,17.1574
3193,400,ML-18040,OFF-BI-10002557,2,2,352,6.37,7,0.8,-9.555
3194,416,JL-15130,OFF-BI-10002949,3,2,13,3.648,3,0.8,-6.0192
3196,590,CM-12655,OFF-FA-10001883,2,2,26,23.34,3,0.0,0.2334
3197,847,FH-14365,TEC-PH-10000702,2,3,21,29.97,3,0.0,14.0859
3198,848,EH-13945,OFF-BI-10003196,4,2,229,3.366,3,0.7,-2.244
3199,588,TB-21280,TEC-PH-10001644,2,3,109,95.968,4,0.2,9.5968
3200,404,AH-10030,OFF-AR-10003183,2,2,11,18.704,7,0.2,2.338
3201,598,TT-21070,FUR-FU-10000308,1,1,60,149.232,3,0.2,3.7308
3203,849,RD-19900,TEC-PH-10002103,2,3,71,601.536,8,0.2,60.1536
3209,850,LA-16780,TEC-AC-10000420,2,3,202,349.95,5,0.0,118.983
3211,585,SH-19975,OFF-EN-10001415,2,2,353,13.392,3,0.2,5.022
